accused_person_id,case_id,accused_name,gender,age,occupation,is_arrested,is_history_sheeter,address
A002722,CR002722,Wakeeta Deshmukh,Female,20,Labourer,True,False,"H.No. 437, Sachdev Ganj, North Dumdum-142639"
A002723,CR002723,Kabir Bahl,Male,49,Driver,True,False,"H.No. 79, Chana, Latur 225707"
A002724,CR002724,Ladli Narayanan,Female,70,Labourer,True,False,"H.No. 076, Khosla Marg, Bidhannagar-574784"
A002725,CR002725,Qushi Chad,Female,60,Farmer,True,False,"H.No. 23, Bal Street, Kolkata 035744"
A002726,CR002726,Devika Comar,Female,37,Government Employee,True,False,"H.No. 71, Pathak Zila, Anantapur 084001"
A002727,CR002727,Akshay Gera,Male,23,Self Employed,True,False,"H.No. 42, Viswanathan Nagar, Karawal Nagar-013332"
A002728,CR002728,Tanveer Agate,Male,70,Driver,True,False,"24/950, Ganesh, Raipur 989473"
A002729,CR002729,Yachana Maharaj,Female,31,Private Employee,True,False,"H.No. 39, Gopal, Dindigul 563907"
A002730,CR002730,Anvi Lad,Female,22,Private Employee,True,False,"H.No. 44, Prasad Road, Lucknow 879849"
A002731,CR002731,Ayushman Sengupta,Male,69,Driver,False,False,"H.No. 79, Vasa Path, Siliguri 563962"
A002732,CR002732,Dayita Bal,Female,67,Private Employee,False,False,"75/276, Sarna Nagar, Pudukkottai-160047"
A002733,CR002733,Jai Shukla,Male,25,Labourer,False,False,"H.No. 060, Desai Ganj, Kozhikode-664285"
A002734,CR002734,Vansha Borde,Female,25,Farmer,True,False,"26/82, Sawhney, Kurnool-022712"
A002735,CR002735,Abeer Thakkar,Male,38,Labourer,True,True,"66, Naik, Hapur 935205"
A002736,CR002736,Ekaja Raj,Female,56,Student,False,False,"74/218, Choudhury Road, Rampur 256903"
A002737,CR002737,Jagvi Pal,Female,60,Government Employee,True,False,"78, Bahl Zila, Rajpur Sonarpur 595074"
A002738,CR002738,Tanvi Bir,Female,52,Government Employee,True,False,"88, Trivedi Path, Srinagar-485259"
A002739,CR002739,Adya Raghavan,Female,62,Private Employee,True,False,"H.No. 62, Kashyap, Bellary-727403"
A002740,CR002740,Leela Keer,Female,58,Driver,True,False,"70/73, Saxena Nagar, Ramagundam-121631"
A002741,CR002741,Meghana Loyal,Female,43,Government Employee,True,False,"610, Banerjee Street, Avadi 544266"
A002742,CR002742,Alexander Bakshi,Male,34,Student,True,False,"04/784, Khatri Street, Dharmavaram 507281"
A002743,CR002743,Zaid Sha,Male,58,Business,False,False,"34/152, Luthra Zila, Farrukhabad-826596"
A002744,CR002744,Urvashi Lad,Female,67,Labourer,True,False,"10, Chandra Path, Jamnagar 898554"
A002745,CR002745,Varsha Sampath,Female,31,Electrician,True,False,"32, Baria Ganj, Allahabad-401328"
A002746,CR002746,Chatresh Patla,Male,36,Electrician,True,True,"75/52, Jain Road, Imphal-912451"
A002747,CR002747,Pallavi Memon,Female,36,Labourer,True,False,"40/52, Devi Zila, Bidar 499545"
A002748,CR002748,Manbir Nigam,Male,67,Self Employed,False,False,"72, Sinha, Tiruvottiyur 264824"
A002749,CR002749,Timothy Boase,Male,64,Labourer,True,False,"64/440, Gopal Path, Kishanganj 335238"
A002750,CR002750,Jack Barad,Male,37,Private Employee,False,False,"09/952, Saraf Circle, Raiganj 067759"
A002751,CR002751,Ijaya Ganesh,Female,69,Electrician,True,True,"44, Khare Circle, Dehri-119464"
A002752,CR002752,Diya Dugar,Female,50,Student,True,True,"02/814, Chada Ganj, Chennai-310382"
A002753,CR002753,Nirja Bedi,Female,56,Business,False,False,"75/27, Dhar Zila, Sambalpur 170034"
A002754,CR002754,Saksham Magar,Male,67,Student,True,False,"05/22, Ramachandran Path, Maheshtala-839800"
A002755,CR002755,Zaitra Barad,Female,45,Electrician,True,False,"887, Radhakrishnan Road, Chandigarh-170802"
A002756,CR002756,William Varughese,Male,70,Driver,True,False,"62, Mani Nagar, Alappuzha 313698"
A002757,CR002757,Oliver Sheth,Male,21,Private Employee,True,False,"H.No. 40, Yogi, Ranchi 025519"
A002758,CR002758,Tanvi Mistry,Female,56,Labourer,False,False,"H.No. 46, Chawla Circle, Kavali-874546"
A002759,CR002759,Harinakshi Master,Female,57,Electrician,True,False,"33/582, Toor, Mehsana-930430"
A002760,CR002760,Teerth Bains,Male,52,Electrician,True,False,"43, Chakrabarti Marg, Bareilly-697611"
A002761,CR002761,Chavvi Doshi,Female,39,Mechanic,False,False,"H.No. 761, Lad Road, Machilipatnam 075293"
A002762,CR002762,Mugdha Apte,Female,31,Self Employed,True,False,"274, Naik Road, Anand 608394"
A002763,CR002763,Rayaan Sandhu,Male,36,Labourer,True,False,"H.No. 641, Hegde Nagar, Kurnool 982503"
A002764,CR002764,Rajata Acharya,Female,70,Farmer,False,False,"H.No. 245, Gill Road, Singrauli-334670"
A002765,CR002765,Jacob Nayak,Male,25,Government Employee,True,False,"486, Jhaveri, Bangalore 820683"
A002766,CR002766,Owen Raval,Male,29,Labourer,True,False,"H.No. 501, Choudhry Nagar, Gandhidham-209871"
A002767,CR002767,Rachit Sha,Male,33,Labourer,True,False,"H.No. 75, Doshi Ganj, Serampore-619951"
A002768,CR002768,Qushi Vasa,Female,60,Driver,False,False,"44, Gala, Buxar-046189"
A002769,CR002769,Libni Mahajan,Female,23,Business,True,False,"604, Arya Ganj, Vellore-820065"
A002770,CR002770,Hema Sanghvi,Female,50,Labourer,True,False,"H.No. 99, Manda Path, Satara 464511"
A002771,CR002771,Nikita Chaudhry,Female,53,Self Employed,True,True,"31/94, Srivastava Marg, Udupi 275022"
A002772,CR002772,Aadi Chowdhury,Male,22,Labourer,True,False,"73/13, Toor Chowk, Ulhasnagar 152811"
A002773,CR002773,Ati Kunda,Female,19,Business,False,False,"93/117, Goyal, Rajpur Sonarpur-309149"
A002774,CR002774,Eesha Lall,Female,42,Driver,True,False,"13/17, Garg Chowk, Narasaraopet 046361"
A002775,CR002775,Anmol Barad,Male,55,Mechanic,True,True,"64, De Chowk, Nizamabad 699236"
A002776,CR002776,Sudiksha Bail,Female,50,Government Employee,True,False,"912, Savant Chowk, Ludhiana 216421"
A002777,CR002777,Hitesh Khanna,Male,37,Student,True,False,"63/337, Kamdar Ganj, Amravati 134843"
A002778,CR002778,Kai Banerjee,Male,39,Government Employee,True,False,"H.No. 652, Date Circle, Giridih-629699"
A002779,CR002779,Zinal Rana,Female,53,Mechanic,True,False,"52/42, Krish Zila, Kolkata 439299"
A002780,CR002780,Nihal Joshi,Male,34,Student,True,False,"11, Biswas Ganj, Agartala 758798"
A002781,CR002781,Jagvi Mitra,Female,47,Electrician,True,True,"H.No. 68, Dhaliwal Street, Gwalior-696482"
A002782,CR002782,Bhanumati Ramakrishnan,Female,70,Private Employee,True,False,"690, Bail Ganj, Secunderabad 120977"
A002783,CR002783,Samar Keer,Male,26,Driver,True,False,"22, Radhakrishnan Street, Nadiad-785629"
A002784,CR002784,Bahadurjit Sangha,Male,50,Private Employee,True,True,"89, Yogi, Guntakal-728072"
A002785,CR002785,Yashawini Vyas,Female,49,Business,True,False,"565, Barad Ganj, Ichalkaranji-064856"
A002786,CR002786,Joshua Bedi,Male,41,Labourer,True,False,"H.No. 788, Narasimhan Road, Patna 208514"
A002787,CR002787,Warda Chakrabarti,Female,30,Farmer,True,False,"70, Bal Zila, Srinagar 771688"
A002788,CR002788,Aarav Kant,Male,67,Self Employed,True,False,"33/624, Jha Marg, Faridabad-191748"
A002789,CR002789,Watika Maharaj,Female,70,Electrician,True,False,"935, Puri Street, Bhubaneswar 001893"
A002790,CR002790,Sarthak Loke,Male,31,Self Employed,True,False,"94, Trivedi Nagar, Ghaziabad-356719"
A002791,CR002791,Leela Rege,Female,56,Driver,True,False,"95/30, Dhillon Nagar, Hazaribagh-486952"
A002792,CR002792,Peter Ramachandran,Male,46,Government Employee,True,False,"H.No. 33, Rajan Chowk, Patiala 539393"
A002793,CR002793,Vincent Madan,Male,34,Labourer,True,False,"H.No. 97, Goda Nagar, Howrah 280938"
A002794,CR002794,Manthan Vig,Male,64,Farmer,True,False,"88/25, Purohit Ganj, Purnia 250830"
A002795,CR002795,Anita Sule,Female,69,Labourer,True,False,"27/951, Kohli Street, Phusro-276754"
A002796,CR002796,Zarna Lala,Female,39,Student,True,False,"H.No. 23, Rastogi Ganj, Kanpur 992256"
A002797,CR002797,Yatan Sharma,Male,69,Student,True,False,"98, Nagar Marg, Nagpur 729243"
A002798,CR002798,Jack Shah,Male,64,Self Employed,True,False,"H.No. 480, Setty Road, Miryalaguda 254172"
A002799,CR002799,Wriddhish Bose,Male,60,Business,True,True,"H.No. 14, Gokhale Road, Mango-737973"
A002800,CR002800,Diya Varty,Female,48,Farmer,True,False,"67/157, Dutta Street, Jehanabad 784288"
A002801,CR002801,Mitesh Sarin,Male,51,Government Employee,True,False,"H.No. 287, Borah Marg, Saharanpur 683320"
A002802,CR002802,Xalak Bhardwaj,Female,67,Driver,False,False,"99/495, Lala Path, Karaikudi-041271"
A002803,CR002803,Zinal Reddy,Female,42,Self Employed,True,False,"91, Parmer Zila, Mango-883417"
A002804,CR002804,Aditya Karpe,Male,24,Electrician,False,False,"53/240, Yogi Street, Vijayawada-733873"
A002805,CR002805,Bhavna D’Alia,Female,56,Labourer,True,False,"H.No. 70, Kalla Road, Surat 696951"
A002806,CR002806,Arya Dugar,Female,36,Student,False,False,"29/961, Sastry Zila, Gwalior-565194"
A002807,CR002807,Hamsini Thaker,Female,63,Mechanic,True,False,"H.No. 94, Bhasin Chowk, Ghaziabad 947471"
A002808,CR002808,Abeer Bala,Male,41,Private Employee,False,False,"H.No. 742, Issac Ganj, Ballia-455095"
A002809,CR002809,Rachana Goel,Female,20,Business,True,False,"46, Zachariah Marg, Bathinda 322495"
A002810,CR002810,Jonathan Chaudhari,Male,48,Self Employed,True,False,"122, Kashyap Marg, Burhanpur 676686"
A002811,CR002811,David Amble,Male,52,Private Employee,True,False,"H.No. 477, Basak Ganj, Vellore 255601"
A002812,CR002812,Hredhaan Rout,Male,56,Driver,False,False,"63/285, Khurana Nagar, Madhyamgram 827075"
A002813,CR002813,Akshay Nadkarni,Male,23,Self Employed,True,False,"477, Jayaraman Road, Ranchi 410092"
A002814,CR002814,Bhavani Dora,Female,21,Labourer,True,False,"00/359, Parmar Marg, Kadapa-671776"
A002815,CR002815,Watika Deshpande,Female,22,Farmer,True,False,"H.No. 73, Chhabra, Khammam-712749"
A002816,CR002816,Gabriel Banerjee,Male,20,Farmer,False,False,"H.No. 280, Pandya, Etawah-742585"
A002817,CR002817,Amara Mody,Female,69,Labourer,False,False,"H.No. 12, Tara Road, Coimbatore 303093"
A002818,CR002818,Yuvraj Konda,Male,33,Electrician,False,False,"H.No. 273, Chander Road, Latur 944783"
A002819,CR002819,Luke Sarma,Male,66,Driver,False,False,"50/980, Butala, Madanapalle-966530"
A002820,CR002820,Sanya Toor,Female,46,Farmer,True,False,"H.No. 23, Ratta Circle, Sultan Pur Majra 127508"
A002821,CR002821,Geetika Dash,Female,42,Private Employee,True,False,"66/40, Dhillon Marg, New Delhi 170113"
A002822,CR002822,Lakshit Bora,Male,34,Farmer,False,False,"53/26, Ahluwalia Nagar, Rohtak-421088"
A002823,CR002823,Isha Mishra,Female,65,Self Employed,True,False,"14/61, Prabhu Ganj, Madurai-455955"
A002824,CR002824,Wakeeta Vig,Female,28,Electrician,False,False,"89/54, Johal Street, Latur-167581"
A002825,CR002825,Faraj Dasgupta,Male,36,Business,True,False,"H.No. 043, Bhatt Chowk, Ujjain 430124"
A002826,CR002826,David Choudhury,Male,68,Electrician,True,False,"H.No. 13, Parmar Marg, Kishanganj 213774"
A002827,CR002827,Odika Toor,Female,19,Government Employee,True,False,"H.No. 677, Talwar Marg, Kolhapur-173930"
A002828,CR002828,Lipika Doctor,Female,50,Driver,True,False,"19/558, Talwar Chowk, Imphal 000157"
A002829,CR002829,Hemang Dash,Male,50,Student,True,False,"H.No. 21, Seth Circle, Bhiwandi 526441"
A002830,CR002830,William Gaba,Male,57,Mechanic,False,False,"10/510, Contractor Street, Nagaon 151067"
A002831,CR002831,Daksh Dara,Male,31,Self Employed,False,False,"H.No. 62, Cherian Ganj, Kolhapur 816388"
A002832,CR002832,Harshil Sharaf,Male,35,Driver,True,False,"03, Kota Street, Nagercoil-391410"
A002833,CR002833,Victor Patla,Male,34,Labourer,True,False,"32/99, Narayan Circle, Surendranagar Dudhrej-178711"
A002834,CR002834,Jagat Prabhakar,Male,35,Driver,False,False,"014, Mahajan Zila, Shimoga 823901"
A002835,CR002835,Rayaan Bains,Male,18,Driver,True,False,"04/29, Roy Street, Ulhasnagar-425954"
A002836,CR002836,Onveer Shroff,Male,68,Student,True,False,"622, Sandhu Circle, Durg 916900"
A002837,CR002837,Oeshi Sarin,Female,56,Mechanic,True,False,"048, Krishnamurthy Nagar, Uluberia 654742"
A002838,CR002838,Jeremiah Pillay,Male,42,Electrician,False,False,"47, Boase Circle, Jaunpur-100088"
A002839,CR002839,Jasmit Gala,Female,26,Self Employed,True,False,"H.No. 88, Karnik Street, Khandwa-817561"
A002840,CR002840,Yatan Chhabra,Male,49,Electrician,True,False,"H.No. 87, Hora Zila, Udaipur-273139"
A002841,CR002841,Amol Sehgal,Male,52,Self Employed,True,False,"996, Thaman Chowk, Thiruvananthapuram-907661"
A002842,CR002842,Dipta Murty,Female,37,Electrician,True,False,"07/345, Amble Street, Katihar 131436"
A002843,CR002843,Nandini D’Alia,Female,50,Mechanic,True,False,"H.No. 265, Mammen Nagar, Danapur-379668"
A002844,CR002844,Jairaj Kari,Male,43,Labourer,True,False,"H.No. 14, Magar Ganj, Asansol-500712"
A002845,CR002845,Udant Tripathi,Male,31,Electrician,False,False,"24/805, Apte Nagar, Ahmedabad-608044"
A002846,CR002846,Janani Boase,Female,46,Self Employed,True,False,"50, Badal Path, Bellary-459544"
A002847,CR002847,Jagvi Bansal,Female,32,Business,False,False,"13/02, Yogi Chowk, Bhimavaram-836802"
A002848,CR002848,Vrinda Oak,Female,61,Student,True,False,"06/75, Dewan, Tiruvottiyur 394777"
A002849,CR002849,Libni Bhagat,Female,68,Labourer,True,False,"29/86, Sandhu Street, Ratlam 675456"
A002850,CR002850,Urvashi Bala,Female,22,Government Employee,True,False,"727, Varkey Ganj, Pallavaram 037000"
A002851,CR002851,Gauri Bose,Female,62,Government Employee,False,False,"H.No. 71, Ganesh Road, Bhagalpur-891732"
A002852,CR002852,Yochana Badal,Female,57,Student,True,False,"20/67, Nair Chowk, Srinagar 531078"
A002853,CR002853,Karan Vaidya,Male,65,Mechanic,True,False,"79, Shankar Zila, Nellore-467019"
A002854,CR002854,Inaya Ravel,Female,24,Mechanic,True,False,"45, Deshmukh Street, Agartala-888281"
A002855,CR002855,Nidhi Master,Female,21,Farmer,False,False,"133, Sama Chowk, Buxar 361838"
A002856,CR002856,Alexander Prabhu,Male,52,Mechanic,True,False,"595, Kakar Circle, Tenali 202774"
A002857,CR002857,Hemangini Mall,Female,62,Government Employee,True,False,"H.No. 529, Roy Path, Mysore 682712"
A002858,CR002858,Kamala Dhaliwal,Female,54,Student,True,False,"44, Rout Circle, Amroha 604852"
A002859,CR002859,Sneha Kuruvilla,Female,47,Student,True,False,"18/55, Mistry Chowk, Etawah 720248"
A002860,CR002860,Wyatt Chanda,Male,34,Mechanic,False,False,"H.No. 995, Upadhyay Chowk, Loni-144853"
A002861,CR002861,Saanvi Sengupta,Female,69,Labourer,True,False,"22/622, Arya Road, Barasat-546161"
A002862,CR002862,Victor Keer,Male,35,Student,False,False,"43, Rattan Road, Bardhaman 470568"
A002863,CR002863,Ekaraj Prasad,Male,52,Farmer,True,False,"94, Dutta Nagar, Silchar 078853"
A002864,CR002864,Guneet Peri,Male,19,Labourer,True,False,"H.No. 475, Bava Zila, Surat 359777"
A002865,CR002865,Victor Sanghvi,Male,35,Private Employee,True,False,"194, Master Circle, Shivpuri 231826"
A002866,CR002866,Viraj Grover,Male,63,Labourer,True,False,"309, Naik Chowk, Bhavnagar-488914"
A002867,CR002867,Girish Mittal,Male,40,Self Employed,True,False,"H.No. 099, Aggarwal Road, Rewa-193281"
A002868,CR002868,Kamala Kumar,Female,31,Private Employee,True,False,"50/850, Jayaraman Circle, Imphal 554846"
A002869,CR002869,Balveer Sahni,Male,56,Government Employee,False,True,"092, Sridhar, Tenali-676771"
A002870,CR002870,Edhitha Gokhale,Female,51,Labourer,True,False,"53/14, Krish Chowk, Panihati 443590"
A002871,CR002871,Ekani Palla,Female,18,Private Employee,False,False,"59/10, Lad Ganj, Amroha 133367"
A002872,CR002872,Odika Nagar,Female,32,Electrician,True,False,"H.No. 97, Chada Zila, Bhiwani 914312"
A002873,CR002873,Netra Khatri,Female,68,Private Employee,True,False,"H.No. 869, Korpal Street, Bongaigaon 875901"
A002874,CR002874,Fiyaz Bawa,Male,22,Government Employee,True,True,"H.No. 84, Hari, Morbi 600150"
A002875,CR002875,Vasatika Seth,Female,18,Electrician,True,False,"H.No. 31, Kibe Chowk, Kumbakonam 410325"
A002876,CR002876,Christopher Madan,Male,22,Labourer,True,False,"81/783, Shetty Nagar, Kadapa 420780"
A002877,CR002877,Lajita Mukherjee,Female,40,Self Employed,True,False,"H.No. 763, Ramachandran Chowk, Mahbubnagar 237098"
A002878,CR002878,Zaid Malhotra,Male,45,Government Employee,True,False,"H.No. 201, Parekh Ganj, Bhiwandi-580623"
A002879,CR002879,Jonathan Lala,Male,47,Farmer,True,False,"58/015, Badal Marg, Bareilly 727551"
A002880,CR002880,Lakshit Bassi,Male,22,Mechanic,True,False,"85/01, Borra Marg, Mehsana-615969"
A002881,CR002881,Sanya Bansal,Female,56,Private Employee,True,True,"649, Raja Ganj, Rajpur Sonarpur 062026"
A002882,CR002882,Gaurangi Ganesh,Female,44,Labourer,True,False,"996, Palan Marg, Sambalpur-834339"
A002883,CR002883,Jai Mukhopadhyay,Male,20,Farmer,True,False,"65/504, Verma Circle, Pudukkottai 757869"
A002884,CR002884,Tripti Mangal,Female,20,Student,True,False,"20/23, Rao Marg, Morena 902651"
A002885,CR002885,Lopa Bora,Female,42,Farmer,True,False,"444, Babu Nagar, Moradabad 418930"
A002886,CR002886,Balendra Vasa,Male,49,Government Employee,True,False,"073, Rao Zila, Rohtak-506818"
A002887,CR002887,Jackson Toor,Male,45,Government Employee,True,False,"H.No. 571, Varma Nagar, Pondicherry-277926"
A002888,CR002888,Manbir Narula,Male,63,Self Employed,True,False,"H.No. 38, Chaudhry Zila, Noida 649893"
A002889,CR002889,Orinder Tandon,Male,23,Driver,False,False,"H.No. 374, Solanki, Kakinada-075560"
A002890,CR002890,Rehaan Arora,Male,40,Labourer,True,False,"794, Prabhakar Zila, Bellary-092678"
A002891,CR002891,Varenya Upadhyay,Female,18,Driver,False,False,"H.No. 15, Suresh Chowk, Udaipur 991756"
A002892,CR002892,Radha Patel,Female,65,Driver,True,False,"H.No. 611, Kota Zila, Coimbatore-901551"
A002893,CR002893,Dhriti Dani,Female,36,Electrician,True,False,"H.No. 48, Salvi Street, Nashik 609964"
A002894,CR002894,Abdul Sabharwal,Male,61,Government Employee,True,False,"95/17, Date Nagar, Motihari-013279"
A002895,CR002895,Laban Munshi,Male,39,Private Employee,True,False,"49/312, Vohra Zila, Malegaon 329113"
A002896,CR002896,Ojasvi Hayre,Female,65,Farmer,True,False,"H.No. 669, Gulati Nagar, Khandwa 273569"
A002897,CR002897,Kamya Sem,Female,28,Business,True,False,"H.No. 70, Nanda Zila, Proddatur 604616"
A002898,CR002898,Charvi Rajagopal,Female,57,Mechanic,True,False,"24/36, Dhillon, Udupi-677508"
A002899,CR002899,Ishita Majumdar,Female,55,Self Employed,True,False,"95/700, Lad Road, Rampur-536492"
A002900,CR002900,Janya Sankar,Female,29,Labourer,True,False,"473, Keer Chowk, Jodhpur 050807"
A002901,CR002901,Lohit Srinivasan,Male,55,Mechanic,True,True,"H.No. 296, Merchant Street, Etawah-890536"
A002902,CR002902,Rehaan Muni,Male,61,Labourer,True,False,"13/741, Varghese, Nagaon-462877"
A002903,CR002903,Maanas Dhaliwal,Male,34,Farmer,True,True,"24, Chana Street, Pondicherry 126339"
A002904,CR002904,Hemang Mitter,Male,46,Business,True,False,"980, Sachdeva, Sikar-255581"
A002905,CR002905,Farhan Panchal,Male,64,Electrician,True,False,"23/670, Kara Ganj, Fatehpur-262969"
A002906,CR002906,Qushi Sani,Female,39,Mechanic,True,False,"59/727, Singhal Chowk, Allahabad-479294"
A002907,CR002907,Maanav Rajagopalan,Male,55,Government Employee,True,False,"954, Chatterjee Nagar, Gulbarga-652551"
A002908,CR002908,Victor Vohra,Male,47,Self Employed,True,False,"28/37, Deshmukh, Suryapet-258445"
A002909,CR002909,Ikshita Gaba,Female,54,Farmer,True,False,"84/580, Morar Zila, Anantapuram 976701"
A002910,CR002910,Daksh Ghosh,Male,47,Government Employee,True,False,"75/59, Sharaf Circle, Bhind-343364"
A002911,CR002911,Ucchal Chokshi,Female,34,Electrician,True,False,"30/50, Kapur Nagar, Siliguri-715252"
A002912,CR002912,Varenya Biswas,Female,25,Mechanic,True,True,"18/16, Rajan Ganj, Vijayawada-106971"
A002913,CR002913,Xalak Thakur,Female,64,Private Employee,True,False,"10/24, Sandal Nagar, Dewas-922134"
A002914,CR002914,Farhan Pandit,Male,37,Business,True,False,"85/871, Rama Nagar, Pallavaram 424507"
A002915,CR002915,Om Sengupta,Male,54,Business,True,False,"44/81, Bhargava Chowk, Pallavaram-196472"
A002916,CR002916,Ethan Bhatia,Male,68,Driver,True,False,"20, Sur Street, Rampur 186868"
A002917,CR002917,Brijesh Bhatti,Male,27,Electrician,False,False,"592, Pandey Circle, Bahraich 007626"
A002918,CR002918,Maanas Chad,Male,44,Farmer,False,False,"63, Deshmukh Chowk, Chennai-876283"
