employee_id,kgid,employee_name,gender,date_of_birth,blood_group,rank,rank_code,appointment_date,district,taluk,police_station_name,police_station_id
EMP000711,842448,Yagnesh Sur,Female,1988-02-22,B+,Police Constable,PC,2009-12-21,Belagavi,Hukkeri,Soundatti PS,SOUNDATTI_PS
EMP000712,715057,Urvi Badami,Female,1970-03-10,O-,Head Constable,HC,2002-11-11,Belagavi,Hukkeri,Soundatti PS,SOUNDATTI_PS
EMP000713,245286,Ayushman Nazareth,Male,1973-01-13,A+,Deputy Inspector General of Police,DIG,2022-10-24,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000714,726935,Oeshi Divan,Female,1977-10-02,B+,Police Sub Inspector,PSI,2003-01-08,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000715,358622,Liam Bhatia,Male,1977-11-16,A+,Police Inspector,PI,1999-11-05,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000716,800101,Hredhaan Bhatia,Female,1971-05-03,O+,Police Constable,PC,2016-10-10,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000717,879621,Mohammed Contractor,Male,1982-05-19,A-,Head Constable,HC,2011-01-05,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000718,421979,Divya Comar,Female,1988-11-24,A-,Assistant Sub Inspector,ASI,2007-03-22,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000719,732768,Geetika Sangha,Male,1976-09-28,O+,Head Constable,HC,1998-09-25,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000720,223760,Shivani Mishra,Male,1989-05-10,O-,Head Constable,HC,2007-12-15,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000721,255171,Ikshita Ravel,Male,1996-02-06,B+,Police Constable,PC,2021-02-11,Belagavi,Raybag,Belagavi Rural PS,BELAGAVI_RURAL_PS
EMP000722,707994,Kavya Bansal,Male,1970-05-11,O-,Police Constable,PC,2000-11-23,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000723,736818,Vasatika Desai,Female,1968-10-25,AB+,Assistant Sub Inspector,ASI,2024-08-24,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000724,247496,Omkaar Bhattacharyya,Female,1972-05-01,A+,Head Constable,HC,2013-02-16,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000725,628917,Dhriti Dewan,Female,1987-10-25,AB-,Police Constable,PC,2023-05-20,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000726,325569,Wridesh Mukherjee,Female,1979-12-12,A-,Police Constable,PC,2007-07-06,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000727,799298,Guneet Sodhi,Male,2000-12-26,B-,Police Inspector,PI,2005-01-20,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000728,219320,Xiti Raju,Male,1972-04-30,O-,Police Sub Inspector,PSI,2015-03-12,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000729,302155,Barkha Sarna,Female,1994-08-07,A+,Police Constable,PC,2007-06-02,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000730,899103,Ekavir Dixit,Male,1999-05-10,AB-,Police Inspector,PI,2018-12-11,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000731,577522,Unni Sha,Male,1979-01-19,B-,Police Constable,PC,2025-01-29,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000732,829301,Ishwar Chad,Female,1979-08-22,B-,Assistant Sub Inspector,ASI,2011-12-14,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000733,186526,Barkha Sankar,Male,1985-02-28,A+,Deputy Superintendent of Police,DySP,2002-12-28,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000734,761780,Ayaan Varty,Male,1986-03-24,O-,Police Constable,PC,2007-07-29,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000735,124440,Bhavini Thakur,Male,2003-08-15,AB+,Police Constable,PC,1998-04-22,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000736,137991,Kala Sama,Male,2001-07-21,B+,Head Constable,HC,2006-11-25,Belagavi,Hukkeri,Hukkeri PS,HUKKERI_PS
EMP000737,756073,Urvashi Pradhan,Male,1999-07-16,B+,Police Inspector,PI,2009-06-20,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000738,968003,Robert Barad,Male,1995-11-22,O-,Deputy Superintendent of Police,DySP,2022-12-10,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000739,686681,Ishita Mody,Female,1985-02-27,O-,Police Constable,PC,1997-07-13,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000740,355368,Darpan Reddy,Male,1973-09-08,O+,Head Constable,HC,2013-01-21,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000741,812213,Lohit Rajagopalan,Male,1994-02-15,O+,Police Inspector,PI,2020-08-11,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000742,298178,Anay Banik,Female,1987-07-17,O-,Police Constable,PC,2000-03-21,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000743,982917,Balendra Seth,Male,1986-03-11,AB+,Police Sub Inspector,PSI,2003-05-15,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000744,461881,Upkaar Chokshi,Female,1992-04-14,A+,Police Constable,PC,2019-02-27,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000745,121400,Chakradev Parmer,Male,1991-05-07,AB-,Assistant Sub Inspector,ASI,2025-03-28,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000746,394929,Varenya Chowdhury,Male,1992-03-24,B-,Police Constable,PC,2004-07-10,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000747,852169,Tanmayi Rastogi,Female,1991-08-08,A-,Police Constable,PC,2009-02-15,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000748,381225,Panini Sridhar,Male,1986-07-31,O+,Head Constable,HC,2016-07-20,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000749,559349,Rachit Sarkar,Male,1977-06-17,O+,Head Constable,HC,2021-10-10,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000750,224509,Tanish Krishnamurthy,Female,1984-10-01,A-,Deputy Inspector General of Police,DIG,2015-12-02,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000751,142385,Rayaan Amble,Female,1980-10-17,B-,Police Constable,PC,2021-03-28,Belagavi,Savadatti,Tilakwadi PS,TILAKWADI_PS
EMP000752,173763,Turvi Venkataraman,Male,1982-03-23,O+,Police Constable,PC,2001-10-06,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000753,518122,Charles Sarma,Female,1980-07-09,O-,Police Constable,PC,2022-07-15,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000754,389434,Ojasvi Ramanathan,Female,1988-05-18,AB+,Police Constable,PC,2011-03-16,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000755,361644,Azaan Mannan,Female,1983-05-13,AB-,Assistant Sub Inspector,ASI,2023-01-01,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000756,316754,Irya Sood,Male,1993-01-25,AB-,Head Constable,HC,2001-05-02,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000757,582036,Qadim Morar,Male,1981-08-22,B+,Police Constable,PC,2012-06-28,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000758,961812,Balveer Hegde,Male,1995-12-13,A-,Police Constable,PC,2002-07-04,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000759,631981,Advay Savant,Male,1994-03-16,B+,Police Constable,PC,2005-04-26,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000760,720844,Yagnesh Basak,Female,1993-05-14,O-,Police Constable,PC,1996-10-20,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000761,677942,Yauvani Walia,Male,1968-12-11,A-,Police Constable,PC,2002-07-05,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000762,223126,Yochana Krishna,Female,1998-07-16,O+,Police Constable,PC,2015-03-25,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000763,405936,Falak Yohannan,Female,1970-05-11,AB+,Head Constable,HC,2020-08-10,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000764,350901,Janaki Shukla,Female,1984-03-19,A+,Police Constable,PC,2020-08-15,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000765,294888,Bhavika Peri,Female,1991-12-23,B+,Additional Superintendent of Police,Addl. SP,2019-11-06,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000766,100661,Ayush Kale,Male,1973-09-03,AB-,Police Constable,PC,2024-03-12,Belagavi,Belagavi,Belgaum South Traffic PS,BELGAUM_SOUTH_TRAFFIC_PS
EMP000767,327741,Alexander Dyal,Female,1996-03-27,A-,Police Constable,PC,2023-07-09,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000768,125854,Daniel More,Female,1992-04-26,A+,Police Sub Inspector,PSI,2012-08-13,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000769,880804,Ojas Balasubramanian,Female,1973-08-24,B-,Police Constable,PC,1998-02-04,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000770,414188,Vasudha Chaudry,Male,1974-05-01,B+,Police Constable,PC,1997-02-05,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000771,856141,Neel Shere,Male,1982-08-23,B-,Head Constable,HC,2019-05-03,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000772,171191,Faras Sampath,Male,2003-10-06,A+,Assistant Sub Inspector,ASI,2016-02-25,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000773,555657,Odika Chaudry,Female,1981-02-23,A+,Head Constable,HC,2022-12-10,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000774,656864,Abdul Sachar,Female,1994-07-28,O+,Police Constable,PC,2002-02-06,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000775,911096,Kala Narasimhan,Male,1997-01-14,B+,Police Constable,PC,2009-12-28,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000776,946205,Falguni Keer,Female,1984-03-08,O-,Assistant Sub Inspector,ASI,2019-11-14,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000777,122269,Kabir Lal,Female,1974-05-07,AB+,Head Constable,HC,1996-11-27,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000778,756993,Balendra Chakraborty,Female,1971-11-29,AB-,Assistant Sub Inspector,ASI,2015-04-22,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000779,567280,Riya Mann,Male,1992-07-29,A+,Police Inspector,PI,2018-10-20,Belagavi,Nippani,Murgod PS,MURGOD_PS
EMP000780,624295,Hemang Banerjee,Male,1993-03-22,B+,Police Sub Inspector,PSI,2013-06-20,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000781,552372,Oscar Ramakrishnan,Male,2002-09-29,AB-,Police Sub Inspector,PSI,2019-04-09,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000782,396230,Saksham Modi,Female,1975-02-02,B-,Head Constable,HC,2005-10-02,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000783,878995,Vasana Madan,Female,1985-01-07,O-,Police Constable,PC,2001-05-27,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000784,513277,Vasatika Hayer,Male,1971-02-28,AB-,Police Constable,PC,2017-09-09,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000785,411883,Pushti Purohit,Female,1982-06-05,B-,Police Constable,PC,2021-06-23,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000786,928843,Januja Palan,Female,1999-08-20,O+,Inspector General of Police,IGP,2002-11-28,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000787,521168,Chakradhar Pillai,Female,1977-06-23,O-,Police Constable,PC,2025-05-21,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000788,871114,Nachiket Bali,Female,1979-05-07,B+,Police Inspector,PI,2000-06-10,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000789,868116,Inaya Vasa,Male,1978-05-14,B-,Deputy Superintendent of Police,DySP,2015-09-25,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000790,400584,Edhitha Walia,Female,1991-07-05,AB+,Head Constable,HC,2009-07-28,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000791,888359,Zashil Bhatia,Male,1982-10-26,O-,Police Inspector,PI,1999-02-15,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000792,937434,Sudiksha Tank,Male,1979-02-28,B+,Police Constable,PC,2004-08-02,Belagavi,Khanapur,Kittur PS,KITTUR_PS
EMP000793,981590,Arjun Chander,Female,1969-08-19,O-,Police Constable,PC,2020-12-13,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000794,562311,Urvi Jani,Female,1970-03-10,O-,Police Constable,PC,2002-03-02,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000795,464543,Hredhaan Rege,Male,1973-06-26,A+,Head Constable,HC,2022-01-09,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000796,170345,Lipika Srivastava,Male,1982-03-06,O-,Police Constable,PC,2009-12-11,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000797,123611,Harini Gill,Male,1972-08-22,O+,Additional Superintendent of Police,Addl. SP,2022-03-03,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000798,956859,Chaaya Mani,Male,1969-04-09,O-,Deputy Superintendent of Police,DySP,1998-12-28,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000799,418913,Benjamin Choudhry,Male,1973-09-13,O+,Head Constable,HC,1998-03-06,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000800,727224,Christopher Ghosh,Male,1999-09-24,B-,Deputy Superintendent of Police,DySP,2022-05-05,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000801,676920,Oeshi Wable,Male,1995-02-10,A-,Police Constable,PC,2009-03-11,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000802,815418,Arunima Narasimhan,Male,1995-04-23,AB+,Police Constable,PC,2012-01-15,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000803,315994,Wahab Andra,Male,2004-01-09,O+,Police Constable,PC,2004-05-31,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000804,119445,Ethan Oza,Male,1998-12-22,B-,Assistant Sub Inspector,ASI,2015-04-30,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000805,142120,Ijaya Nagar,Male,1971-10-21,AB-,Police Constable,PC,2001-03-27,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000806,210694,Maanav Sharaf,Male,1974-12-21,A+,Police Constable,PC,2012-03-20,Belagavi,Gokak,Katkol PS,KATKOL_PS
EMP000807,529609,Wyatt Bail,Male,1998-10-08,B+,Police Inspector,PI,2007-11-16,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000808,673045,Raagini Balay,Female,1998-08-15,A+,Police Constable,PC,2003-09-03,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000809,142815,Krish Patil,Female,1981-10-13,B+,Police Constable,PC,2014-04-19,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000810,986034,Bahadurjit Oommen,Female,1992-11-04,A-,Police Sub Inspector,PSI,2015-04-16,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000811,939190,Anamika Deep,Male,1981-06-05,A+,Deputy Inspector General of Police,DIG,2012-05-12,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000812,301091,Baljiwan Madan,Male,2000-03-13,B+,Assistant Sub Inspector,ASI,2000-12-26,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000813,270058,Joshua Krishnan,Male,1970-08-31,A+,Additional Superintendent of Police,Addl. SP,2010-07-23,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000814,628808,Harrison Wali,Female,1970-02-08,B-,Police Sub Inspector,PSI,2003-02-14,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000815,461392,Manya Bhargava,Female,2000-03-01,AB-,Police Constable,PC,2016-07-21,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000816,827511,Bhavna Sarma,Female,1988-11-20,A-,Police Constable,PC,2014-07-16,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000817,947594,Charles Menon,Female,1993-11-19,A+,Assistant Sub Inspector,ASI,2012-06-26,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000818,823243,Tristan Madan,Female,1996-12-31,AB+,Assistant Sub Inspector,ASI,2020-04-28,Belagavi,Ramdurg,Kulgod PS,KULGOD_PS
EMP000819,461717,Jagvi Dugar,Female,1985-08-30,A-,Head Constable,HC,2009-02-04,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000820,888166,Veer Prakash,Male,1972-10-06,A+,Police Constable,PC,2021-06-23,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000821,615839,Harsh Ben,Female,1991-02-13,O+,Police Constable,PC,2005-08-22,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000822,757127,Andrew Iyengar,Male,1998-06-27,AB+,Police Constable,PC,1998-08-06,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000823,934581,Hemani Bail,Female,1995-10-07,A+,Police Constable,PC,2012-04-20,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000824,536488,Kala Dua,Male,1970-08-03,A+,Police Constable,PC,2003-05-20,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000825,366641,Yashodhara Vaidya,Female,2000-09-24,O+,Police Constable,PC,2021-12-21,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000826,807049,Lajita Mangal,Female,1991-11-18,A-,Assistant Sub Inspector,ASI,2017-08-27,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000827,682332,Aarush Badal,Male,1984-11-24,A-,Police Constable,PC,2018-12-24,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000828,816767,Vansha Arora,Male,2001-06-14,AB+,Police Sub Inspector,PSI,2019-03-28,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000829,788233,Wakeeta Chowdhury,Male,2003-06-13,B+,Assistant Sub Inspector,ASI,2003-12-02,Belagavi,Hukkeri,Belagavi City CEN Crime PS,BELAGAVI_CITY_CEN_CRIME_PS
EMP000830,690817,Timothy Narain,Male,1971-12-23,AB-,Head Constable,HC,2011-11-09,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000831,530684,Wahab Dora,Male,1985-10-10,O-,Police Constable,PC,2022-07-24,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000832,102298,Qarin Bahl,Female,1992-07-01,B+,Police Constable,PC,2011-11-22,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000833,140146,Gavin Upadhyay,Male,1980-06-09,AB+,Assistant Sub Inspector,ASI,2020-05-19,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000834,599622,Gagan Bahri,Female,1986-07-13,A-,Police Sub Inspector,PSI,2009-02-23,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000835,413853,Kamala Bedi,Male,1974-11-03,AB-,Police Constable,PC,2000-09-16,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000836,801223,Michael Sankaran,Female,1999-05-02,AB+,Police Sub Inspector,PSI,2005-02-02,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000837,141794,Ranbir Dugar,Male,2001-06-04,O+,Police Constable,PC,2008-10-20,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000838,192780,Barkha Rama,Male,1989-10-23,A-,Police Inspector,PI,2003-01-18,Belagavi,Mudalgi,Khadakalat PS,KHADAKALAT_PS
EMP000839,610486,Pooja Gara,Male,1989-02-18,AB-,Police Constable,PC,2008-11-19,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000840,620879,Anamika Choudhury,Male,1999-04-15,B+,Police Constable,PC,2016-10-15,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000841,379465,Matthew Joshi,Male,1998-05-18,B+,Police Inspector,PI,2001-02-13,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000842,476080,Yamini Ray,Female,1998-01-07,AB+,Head Constable,HC,2001-10-26,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000843,937175,Gaurang Kalita,Male,1969-11-13,O-,Head Constable,HC,2011-05-27,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000844,688918,Ojasvi Srinivas,Female,1977-06-21,AB-,Police Inspector,PI,2010-03-08,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000845,769298,Falan Dara,Male,1976-07-10,A-,Police Constable,PC,1999-01-21,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000846,274267,Balveer Bains,Male,1969-03-25,AB-,Police Constable,PC,2018-08-07,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000847,113013,Lajita Subramanian,Male,1987-10-31,O-,Police Constable,PC,1997-09-21,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000848,353883,Kai Hayre,Female,1988-11-05,A-,Police Inspector,PI,2006-03-02,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000849,229996,Vamakshi Keer,Male,1969-01-31,AB+,Head Constable,HC,2022-11-21,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000850,530615,Megha Sagar,Male,1996-04-11,A+,Police Constable,PC,1999-12-20,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000851,467906,Omaja Thakkar,Male,1995-09-24,B-,Police Constable,PC,2006-08-08,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000852,137149,Luke Som,Male,1993-05-02,A-,Police Constable,PC,2006-04-04,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000853,401953,Chakradhar Trivedi,Female,1985-03-17,A-,Head Constable,HC,2002-06-07,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000854,793555,Ryan Pai,Male,2002-04-02,O-,Deputy Superintendent of Police,DySP,2025-04-19,Belagavi,Gokak,Chikkodi PS,CHIKKODI_PS
EMP000855,619599,Yatin Sanghvi,Male,1980-05-14,A-,Police Constable,PC,2015-03-14,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000856,587332,Indrajit Dhaliwal,Male,1992-07-07,AB+,Police Constable,PC,1998-09-10,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000857,839277,Veer Chad,Male,2002-01-23,AB+,Superintendent of Police,SP,2023-10-03,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000858,921090,Yadavi Nagarajan,Male,1972-01-18,B+,Head Constable,HC,2012-08-22,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000859,722268,Warda Upadhyay,Male,1982-08-15,O-,Head Constable,HC,1998-01-31,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000860,698194,Farhan Ramaswamy,Female,1975-10-13,AB-,Police Constable,PC,2009-07-31,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000861,930940,Gopal Sachar,Male,1992-04-10,O-,Head Constable,HC,2016-05-26,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000862,846084,Mohammed Lall,Female,1976-05-01,AB-,Police Constable,PC,2020-07-21,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000863,646162,Ayush Bail,Male,1995-12-23,O-,Police Constable,PC,2013-12-14,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000864,230390,Faras Warrior,Male,1992-05-17,A+,Police Constable,PC,2006-05-24,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000865,188970,Jack Chander,Male,1977-07-20,AB+,Police Constable,PC,2024-12-28,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000866,621127,Caleb Bala,Female,2004-02-27,A+,Police Constable,PC,2013-08-05,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000867,436426,Tanvi Rout,Male,1978-12-17,AB+,Assistant Sub Inspector,ASI,2013-05-21,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000868,921128,Bachittar Dhar,Female,1983-01-13,O-,Police Constable,PC,2010-10-23,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000869,133657,Ekaraj Peri,Male,1986-04-18,B+,Police Constable,PC,2008-06-28,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000870,306559,Tamanna Gokhale,Female,2003-05-29,AB+,Head Constable,HC,2013-12-06,Belagavi,Nippani,Kagwad PS,KAGWAD_PS
EMP000871,506088,Reva Parsa,Female,1984-12-28,O-,Police Constable,PC,2002-07-10,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000872,162400,Chaman Natarajan,Female,1969-02-15,B+,Superintendent of Police,SP,2000-01-13,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000873,357124,Zayyan Bhatia,Female,2002-11-04,B+,Police Constable,PC,2013-11-12,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000874,133400,Reyansh Brahmbhatt,Male,1969-08-19,A+,Police Constable,PC,2014-07-17,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000875,996452,Abhimanyu Chand,Female,2000-12-14,O+,Police Constable,PC,2005-01-15,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000876,239971,Ayaan Murthy,Female,2002-10-01,AB-,Police Constable,PC,2014-09-10,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
EMP000877,638631,Avni Borah,Female,1984-05-07,AB-,Police Constable,PC,2019-01-24,Belagavi,Khanapur,Mudalgi PS,MUDALGI_PS
